Id,label ,text,label_num
19,ham,Kết quả xét nghiệm của bạn đã sẵn sàng. Vui lòng đến phòng khám để nhận kết quả.,1
20,ham,Thông báo: Kỳ thi cuối kỳ sẽ được tổ chức vào tuần sau. Hãy chuẩn bị tốt.,1
21,spam,"Tài khoản ngân hàng của bạn vừa trúng thưởng 100 triệu đồng, hãy click vào link để nhận ngay.",0
22,spam,Chúc mừng! Bạn là người may mắn nhận được chuyến du lịch miễn phí. Nhấn vào đây để xác nhận.,0
23,ham,Chúc mừng sinh nhật! Hy vọng bạn có một ngày thật tuyệt vời và nhiều niềm vui.,1
24,ham,"Giảng viên đã cập nhật bài giảng tuần này, vui lòng kiểm tra hệ thống học trực tuyến.",1
25,spam,"Bạn vừa trúng một chiếc iPhone 14 Pro Max, hãy nhấn vào đây để nhận phần thưởng.",0
26,spam,Bí quyết làm trắng da chỉ trong 3 ngày! Nhấn vào để biết thêm chi tiết.,0
27,spam,"Thuốc giảm cân thần tốc, giảm ngay 5kg chỉ trong 1 tuần mà không cần ăn kiêng.",0
28,ham,Email này để thông báo về việc nâng cấp hệ thống vào cuối tuần. Dịch vụ sẽ bị gián đoạn tạm thời.,1
29,ham,Chúc mừng sinh nhật! Hy vọng bạn có một ngày thật tuyệt vời và nhiều niềm vui.,1
30,spam,"Thuốc giảm cân thần tốc, giảm ngay 5kg chỉ trong 1 tuần mà không cần ăn kiêng.",0
31,ham,Email này để thông báo về việc nâng cấp hệ thống vào cuối tuần. Dịch vụ sẽ bị gián đoạn tạm thời.,1
32,ham,Hẹn gặp bạn vào chiều nay tại quán cà phê trung tâm lúc 3h nhé.,1
33,spam,Đầu tư ngay hôm nay để nhận lãi suất cao gấp đôi chỉ trong 1 tuần!,0
34,spam,"Tài khoản ngân hàng của bạn vừa trúng thưởng 100 triệu đồng, hãy click vào link để nhận ngay.",0
35,spam,Bí quyết làm trắng da chỉ trong 3 ngày! Nhấn vào để biết thêm chi tiết.,0
36,ham,Thông báo: Kỳ thi cuối kỳ sẽ được tổ chức vào tuần sau. Hãy chuẩn bị tốt.,1
37,ham,Hẹn gặp bạn vào chiều nay tại quán cà phê trung tâm lúc 3h nhé.,1
38,spam,Bí quyết làm trắng da chỉ trong 3 ngày! Nhấn vào để biết thêm chi tiết.,0
39,spam,Đăng ký dịch vụ bảo hiểm ngay hôm nay để nhận nhiều ưu đãi hấp dẫn từ chúng tôi.,0
40,ham,Thông báo: Kỳ thi cuối kỳ sẽ được tổ chức vào tuần sau. Hãy chuẩn bị tốt.,1
41,spam,Bí quyết làm trắng da chỉ trong 3 ngày! Nhấn vào để biết thêm chi tiết.,0
42,ham,"Báo cáo tài chính quý 3 đã hoàn tất và đính kèm, vui lòng xem và phản hồi.",1
43,spam,Bí quyết làm trắng da chỉ trong 3 ngày! Nhấn vào để biết thêm chi tiết.,0
44,ham,"Giảng viên đã cập nhật bài giảng tuần này, vui lòng kiểm tra hệ thống học trực tuyến.",1
45,spam,"Bạn vừa trúng một chiếc iPhone 14 Pro Max, hãy nhấn vào đây để nhận phần thưởng.",0
46,ham,"Báo cáo tài chính quý 3 đã hoàn tất và đính kèm, vui lòng xem và phản hồi.",1
47,ham,"Kỳ nghỉ lễ sắp tới, công ty sẽ đóng cửa từ ngày 29/4 đến ngày 2/5.",1
48,spam,"Bạn vừa trúng một chiếc iPhone 14 Pro Max, hãy nhấn vào đây để nhận phần thưởng.",0
49,ham,Lịch hẹn khám của bạn đã được xác nhận cho thứ Sáu tuần này. Hãy đến sớm 10 phút.,1
50,ham,Email này để thông báo về việc nâng cấp hệ thống vào cuối tuần. Dịch vụ sẽ bị gián đoạn tạm thời.,1
51,spam,"Thuốc giảm cân thần tốc, giảm ngay 5kg chỉ trong 1 tuần mà không cần ăn kiêng.",0
52,ham,Email này để thông báo về việc nâng cấp hệ thống vào cuối tuần. Dịch vụ sẽ bị gián đoạn tạm thời.,1
53,spam,"Tặng bạn thẻ quà tặng trị giá 1 triệu đồng, chỉ cần đăng ký tài khoản tại đây.",0
54,spam,"Thuốc giảm cân thần tốc, giảm ngay 5kg chỉ trong 1 tuần mà không cần ăn kiêng.",0
55,ham,Kết quả xét nghiệm của bạn đã sẵn sàng. Vui lòng đến phòng khám để nhận kết quả.,1
56,ham,"Cuộc họp với đối tác sẽ diễn ra vào lúc 9h sáng ngày mai, mong bạn có mặt đúng giờ.",1
57,ham,Kết quả xét nghiệm của bạn đã sẵn sàng. Vui lòng đến phòng khám để nhận kết quả.,1
58,spam,"Thuốc giảm cân thần tốc, giảm ngay 5kg chỉ trong 1 tuần mà không cần ăn kiêng.",0
59,ham,Lịch hẹn khám của bạn đã được xác nhận cho thứ Sáu tuần này. Hãy đến sớm 10 phút.,1
60,ham,"Kỳ nghỉ lễ sắp tới, công ty sẽ đóng cửa từ ngày 29/4 đến ngày 2/5.",1
61,ham,Chúc mừng sinh nhật! Hy vọng bạn có một ngày thật tuyệt vời và nhiều niềm vui.,1
62,ham,Kết quả xét nghiệm của bạn đã sẵn sàng. Vui lòng đến phòng khám để nhận kết quả.,1
63,spam,Đăng ký dịch vụ bảo hiểm ngay hôm nay để nhận nhiều ưu đãi hấp dẫn từ chúng tôi.,0
64,ham,"Xin chào, đây là thông báo về cuộc họp nội bộ vào ngày mai tại văn phòng chính.",1
65,ham,Chúc mừng sinh nhật! Hy vọng bạn có một ngày thật tuyệt vời và nhiều niềm vui.,1
66,spam,Đăng ký dịch vụ bảo hiểm ngay hôm nay để nhận nhiều ưu đãi hấp dẫn từ chúng tôi.,0
67,ham,Email này để thông báo về việc nâng cấp hệ thống vào cuối tuần. Dịch vụ sẽ bị gián đoạn tạm thời.,1
68,spam,"Tặng bạn thẻ quà tặng trị giá 1 triệu đồng, chỉ cần đăng ký tài khoản tại đây.",0
69,ham,Thông báo: Kỳ thi cuối kỳ sẽ được tổ chức vào tuần sau. Hãy chuẩn bị tốt.,1
70,spam,"Nhận ngay gói vay ưu đãi 0% lãi suất trong 6 tháng, click vào đây để đăng ký.",0
71,spam,Chúc mừng! Bạn là người may mắn nhận được chuyến du lịch miễn phí. Nhấn vào đây để xác nhận.,0
72,spam,"Nhận ngay gói vay ưu đãi 0% lãi suất trong 6 tháng, click vào đây để đăng ký.",0
73,ham,"Báo cáo tài chính quý 3 đã hoàn tất và đính kèm, vui lòng xem và phản hồi.",1
74,spam,Đầu tư ngay hôm nay để nhận lãi suất cao gấp đôi chỉ trong 1 tuần!,0
75,ham,"Báo cáo tài chính quý 3 đã hoàn tất và đính kèm, vui lòng xem và phản hồi.",1
76,ham,Thông báo: Kỳ thi cuối kỳ sẽ được tổ chức vào tuần sau. Hãy chuẩn bị tốt.,1
77,ham,Email này để thông báo về việc nâng cấp hệ thống vào cuối tuần. Dịch vụ sẽ bị gián đoạn tạm thời.,1
78,ham,Lịch hẹn khám của bạn đã được xác nhận cho thứ Sáu tuần này. Hãy đến sớm 10 phút.,1
79,spam,Bí quyết làm trắng da chỉ trong 3 ngày! Nhấn vào để biết thêm chi tiết.,0
80,ham,"Xin chào, đây là thông báo về cuộc họp nội bộ vào ngày mai tại văn phòng chính.",1
81,ham,"Cuộc họp với đối tác sẽ diễn ra vào lúc 9h sáng ngày mai, mong bạn có mặt đúng giờ.",1
82,ham,Email này để thông báo về việc nâng cấp hệ thống vào cuối tuần. Dịch vụ sẽ bị gián đoạn tạm thời.,1
83,spam,"Tài khoản ngân hàng của bạn vừa trúng thưởng 100 triệu đồng, hãy click vào link để nhận ngay.",0
84,ham,Email này để thông báo về việc nâng cấp hệ thống vào cuối tuần. Dịch vụ sẽ bị gián đoạn tạm thời.,1
85,spam,"Bạn vừa trúng một chiếc iPhone 14 Pro Max, hãy nhấn vào đây để nhận phần thưởng.",0
86,ham,"Giảng viên đã cập nhật bài giảng tuần này, vui lòng kiểm tra hệ thống học trực tuyến.",1
87,ham,Lịch hẹn khám của bạn đã được xác nhận cho thứ Sáu tuần này. Hãy đến sớm 10 phút.,1
88,ham,"Cuộc họp với đối tác sẽ diễn ra vào lúc 9h sáng ngày mai, mong bạn có mặt đúng giờ.",1
89,ham,Hẹn gặp bạn vào chiều nay tại quán cà phê trung tâm lúc 3h nhé.,1
90,spam,"Tặng bạn thẻ quà tặng trị giá 1 triệu đồng, chỉ cần đăng ký tài khoản tại đây.",0
91,spam,"Bạn vừa trúng một chiếc iPhone 14 Pro Max, hãy nhấn vào đây để nhận phần thưởng.",0
92,spam,"Nhận ngay gói vay ưu đãi 0% lãi suất trong 6 tháng, click vào đây để đăng ký.",0
93,spam,Đăng ký dịch vụ bảo hiểm ngay hôm nay để nhận nhiều ưu đãi hấp dẫn từ chúng tôi.,0
94,spam,Đăng ký dịch vụ bảo hiểm ngay hôm nay để nhận nhiều ưu đãi hấp dẫn từ chúng tôi.,0
95,spam,Bí quyết làm trắng da chỉ trong 3 ngày! Nhấn vào để biết thêm chi tiết.,0
96,spam,Giảm giá tới 70% khi mua sắm trong hôm nay! Nhanh tay kẻo lỡ cơ hội hiếm có.,0
97,ham,"Kỳ nghỉ lễ sắp tới, công ty sẽ đóng cửa từ ngày 29/4 đến ngày 2/5.",1
98,spam,"Tặng bạn thẻ quà tặng trị giá 1 triệu đồng, chỉ cần đăng ký tài khoản tại đây.",0
99,ham,Kết quả xét nghiệm của bạn đã sẵn sàng. Vui lòng đến phòng khám để nhận kết quả.,1
100,ham,"Kỳ nghỉ lễ sắp tới, công ty sẽ đóng cửa từ ngày 29/4 đến ngày 2/5.",1
101,spam,"Tặng bạn thẻ quà tặng trị giá 1 triệu đồng, chỉ cần đăng ký tài khoản tại đây.",0
102,spam,Giảm giá tới 70% khi mua sắm trong hôm nay! Nhanh tay kẻo lỡ cơ hội hiếm có.,0
103,spam,"Bạn vừa trúng một chiếc iPhone 14 Pro Max, hãy nhấn vào đây để nhận phần thưởng.",0
104,spam,Chúc mừng! Bạn là người may mắn nhận được chuyến du lịch miễn phí. Nhấn vào đây để xác nhận.,0
105,spam,"Thuốc giảm cân thần tốc, giảm ngay 5kg chỉ trong 1 tuần mà không cần ăn kiêng.",0
106,spam,"Nhận ngay gói vay ưu đãi 0% lãi suất trong 6 tháng, click vào đây để đăng ký.",0
107,ham,Kết quả xét nghiệm của bạn đã sẵn sàng. Vui lòng đến phòng khám để nhận kết quả.,1
108,ham,Thông báo: Kỳ thi cuối kỳ sẽ được tổ chức vào tuần sau. Hãy chuẩn bị tốt.,1
109,ham,"Xin chào, đây là thông báo về cuộc họp nội bộ vào ngày mai tại văn phòng chính.",1
110,spam,Đầu tư ngay hôm nay để nhận lãi suất cao gấp đôi chỉ trong 1 tuần!,0
111,ham,"Báo cáo tài chính quý 3 đã hoàn tất và đính kèm, vui lòng xem và phản hồi.",1
112,spam,Đầu tư ngay hôm nay để nhận lãi suất cao gấp đôi chỉ trong 1 tuần!,0
113,spam,"Nhận ngay gói vay ưu đãi 0% lãi suất trong 6 tháng, click vào đây để đăng ký.",0
114,ham,"Kỳ nghỉ lễ sắp tới, công ty sẽ đóng cửa từ ngày 29/4 đến ngày 2/5.",1
115,spam,"Thuốc giảm cân thần tốc, giảm ngay 5kg chỉ trong 1 tuần mà không cần ăn kiêng.",0
116,spam,"Tặng bạn thẻ quà tặng trị giá 1 triệu đồng, chỉ cần đăng ký tài khoản tại đây.",0
117,spam,"Thuốc giảm cân thần tốc, giảm ngay 5kg chỉ trong 1 tuần mà không cần ăn kiêng.",0
118,ham,Thông báo: Kỳ thi cuối kỳ sẽ được tổ chức vào tuần sau. Hãy chuẩn bị tốt.,1
119,spam,"Nhận ngay gói vay ưu đãi 0% lãi suất trong 6 tháng, click vào đây để đăng ký.",0
120,spam,"Nhận ngay gói vay ưu đãi 0% lãi suất trong 6 tháng, click vào đây để đăng ký.",0
121,ham,Kết quả xét nghiệm của bạn đã sẵn sàng. Vui lòng đến phòng khám để nhận kết quả.,1
122,ham,"Xin chào, đây là thông báo về cuộc họp nội bộ vào ngày mai tại văn phòng chính.",1
123,spam,Đầu tư ngay hôm nay để nhận lãi suất cao gấp đôi chỉ trong 1 tuần!,0
124,spam,Bí quyết làm trắng da chỉ trong 3 ngày! Nhấn vào để biết thêm chi tiết.,0
125,spam,Đăng ký dịch vụ bảo hiểm ngay hôm nay để nhận nhiều ưu đãi hấp dẫn từ chúng tôi.,0
126,spam,"Bạn vừa trúng một chiếc iPhone 14 Pro Max, hãy nhấn vào đây để nhận phần thưởng.",0
127,ham,Hẹn gặp bạn vào chiều nay tại quán cà phê trung tâm lúc 3h nhé.,1
128,ham,"Báo cáo tài chính quý 3 đã hoàn tất và đính kèm, vui lòng xem và phản hồi.",1
129,spam,"Tài khoản ngân hàng của bạn vừa trúng thưởng 100 triệu đồng, hãy click vào link để nhận ngay.",0
130,spam,Giảm giá tới 70% khi mua sắm trong hôm nay! Nhanh tay kẻo lỡ cơ hội hiếm có.,0
131,spam,Đầu tư ngay hôm nay để nhận lãi suất cao gấp đôi chỉ trong 1 tuần!,0
132,ham,Email này để thông báo về việc nâng cấp hệ thống vào cuối tuần. Dịch vụ sẽ bị gián đoạn tạm thời.,1
133,ham,Kết quả xét nghiệm của bạn đã sẵn sàng. Vui lòng đến phòng khám để nhận kết quả.,1
134,spam,Đầu tư ngay hôm nay để nhận lãi suất cao gấp đôi chỉ trong 1 tuần!,0
135,spam,Chúc mừng! Bạn là người may mắn nhận được chuyến du lịch miễn phí. Nhấn vào đây để xác nhận.,0
136,spam,Bí quyết làm trắng da chỉ trong 3 ngày! Nhấn vào để biết thêm chi tiết.,0
137,ham,"Báo cáo tài chính quý 3 đã hoàn tất và đính kèm, vui lòng xem và phản hồi.",1
138,spam,Đầu tư ngay hôm nay để nhận lãi suất cao gấp đôi chỉ trong 1 tuần!,0
139,spam,"Nhận ngay gói vay ưu đãi 0% lãi suất trong 6 tháng, click vào đây để đăng ký.",0
140,spam,Đăng ký dịch vụ bảo hiểm ngay hôm nay để nhận nhiều ưu đãi hấp dẫn từ chúng tôi.,0
141,spam,Bí quyết làm trắng da chỉ trong 3 ngày! Nhấn vào để biết thêm chi tiết.,0
142,ham,"Cuộc họp với đối tác sẽ diễn ra vào lúc 9h sáng ngày mai, mong bạn có mặt đúng giờ.",1
143,ham,Kết quả xét nghiệm của bạn đã sẵn sàng. Vui lòng đến phòng khám để nhận kết quả.,1
144,ham,"Báo cáo tài chính quý 3 đã hoàn tất và đính kèm, vui lòng xem và phản hồi.",1
145,spam,"Bạn vừa trúng một chiếc iPhone 14 Pro Max, hãy nhấn vào đây để nhận phần thưởng.",0
146,spam,Đầu tư ngay hôm nay để nhận lãi suất cao gấp đôi chỉ trong 1 tuần!,0
147,spam,"Bạn vừa trúng một chiếc iPhone 14 Pro Max, hãy nhấn vào đây để nhận phần thưởng.",0
148,spam,"Tặng bạn thẻ quà tặng trị giá 1 triệu đồng, chỉ cần đăng ký tài khoản tại đây.",0
149,ham,"Kỳ nghỉ lễ sắp tới, công ty sẽ đóng cửa từ ngày 29/4 đến ngày 2/5.",1
150,spam,Đăng ký dịch vụ bảo hiểm ngay hôm nay để nhận nhiều ưu đãi hấp dẫn từ chúng tôi.,0
151,ham,Thông báo: Kỳ thi cuối kỳ sẽ được tổ chức vào tuần sau. Hãy chuẩn bị tốt.,1
152,ham,Hẹn gặp bạn vào chiều nay tại quán cà phê trung tâm lúc 3h nhé.,1
153,spam,Chúc mừng! Bạn là người may mắn nhận được chuyến du lịch miễn phí. Nhấn vào đây để xác nhận.,0
154,spam,"Thuốc giảm cân thần tốc, giảm ngay 5kg chỉ trong 1 tuần mà không cần ăn kiêng.",0
155,ham,"Báo cáo tài chính quý 3 đã hoàn tất và đính kèm, vui lòng xem và phản hồi.",1
156,ham,Email này để thông báo về việc nâng cấp hệ thống vào cuối tuần. Dịch vụ sẽ bị gián đoạn tạm thời.,1
157,spam,"Thuốc giảm cân thần tốc, giảm ngay 5kg chỉ trong 1 tuần mà không cần ăn kiêng.",0
158,spam,"Thuốc giảm cân thần tốc, giảm ngay 5kg chỉ trong 1 tuần mà không cần ăn kiêng.",0
159,spam,"Tài khoản ngân hàng của bạn vừa trúng thưởng 100 triệu đồng, hãy click vào link để nhận ngay.",0
160,ham,"Giảng viên đã cập nhật bài giảng tuần này, vui lòng kiểm tra hệ thống học trực tuyến.",1
161,ham,Kết quả xét nghiệm của bạn đã sẵn sàng. Vui lòng đến phòng khám để nhận kết quả.,1
162,spam,"Tài khoản ngân hàng của bạn vừa trúng thưởng 100 triệu đồng, hãy click vào link để nhận ngay.",0
163,spam,Đăng ký dịch vụ bảo hiểm ngay hôm nay để nhận nhiều ưu đãi hấp dẫn từ chúng tôi.,0
164,spam,Giảm giá tới 70% khi mua sắm trong hôm nay! Nhanh tay kẻo lỡ cơ hội hiếm có.,0
165,spam,"Nhận ngay gói vay ưu đãi 0% lãi suất trong 6 tháng, click vào đây để đăng ký.",0
166,ham,Lịch hẹn khám của bạn đã được xác nhận cho thứ Sáu tuần này. Hãy đến sớm 10 phút.,1
167,spam,Chúc mừng! Bạn là người may mắn nhận được chuyến du lịch miễn phí. Nhấn vào đây để xác nhận.,0
168,spam,Chúc mừng! Bạn là người may mắn nhận được chuyến du lịch miễn phí. Nhấn vào đây để xác nhận.,0
169,spam,"Tặng bạn thẻ quà tặng trị giá 1 triệu đồng, chỉ cần đăng ký tài khoản tại đây.",0
170,ham,Hẹn gặp bạn vào chiều nay tại quán cà phê trung tâm lúc 3h nhé.,1
171,ham,Kết quả xét nghiệm của bạn đã sẵn sàng. Vui lòng đến phòng khám để nhận kết quả.,1
172,spam,Bí quyết làm trắng da chỉ trong 3 ngày! Nhấn vào để biết thêm chi tiết.,0
173,ham,Thông báo: Kỳ thi cuối kỳ sẽ được tổ chức vào tuần sau. Hãy chuẩn bị tốt.,1
174,ham,Email này để thông báo về việc nâng cấp hệ thống vào cuối tuần. Dịch vụ sẽ bị gián đoạn tạm thời.,1
175,spam,Bí quyết làm trắng da chỉ trong 3 ngày! Nhấn vào để biết thêm chi tiết.,0
176,spam,"Nhận ngay gói vay ưu đãi 0% lãi suất trong 6 tháng, click vào đây để đăng ký.",0
177,ham,"Giảng viên đã cập nhật bài giảng tuần này, vui lòng kiểm tra hệ thống học trực tuyến.",1
178,ham,Lịch hẹn khám của bạn đã được xác nhận cho thứ Sáu tuần này. Hãy đến sớm 10 phút.,1
179,spam,"Thuốc giảm cân thần tốc, giảm ngay 5kg chỉ trong 1 tuần mà không cần ăn kiêng.",0
180,ham,"Xin chào, đây là thông báo về cuộc họp nội bộ vào ngày mai tại văn phòng chính.",1
181,ham,Hẹn gặp bạn vào chiều nay tại quán cà phê trung tâm lúc 3h nhé.,1
182,ham,Email này để thông báo về việc nâng cấp hệ thống vào cuối tuần. Dịch vụ sẽ bị gián đoạn tạm thời.,1
183,spam,"Tặng bạn thẻ quà tặng trị giá 1 triệu đồng, chỉ cần đăng ký tài khoản tại đây.",0
184,ham,"Báo cáo tài chính quý 3 đã hoàn tất và đính kèm, vui lòng xem và phản hồi.",1
185,ham,Thông báo: Kỳ thi cuối kỳ sẽ được tổ chức vào tuần sau. Hãy chuẩn bị tốt.,1
186,ham,Hẹn gặp bạn vào chiều nay tại quán cà phê trung tâm lúc 3h nhé.,1
187,ham,Chúc mừng sinh nhật! Hy vọng bạn có một ngày thật tuyệt vời và nhiều niềm vui.,1
188,spam,"Tài khoản ngân hàng của bạn vừa trúng thưởng 100 triệu đồng, hãy click vào link để nhận ngay.",0
189,spam,Bí quyết làm trắng da chỉ trong 3 ngày! Nhấn vào để biết thêm chi tiết.,0
190,ham,"Giảng viên đã cập nhật bài giảng tuần này, vui lòng kiểm tra hệ thống học trực tuyến.",1
191,ham,Hẹn gặp bạn vào chiều nay tại quán cà phê trung tâm lúc 3h nhé.,1
192,ham,"Cuộc họp với đối tác sẽ diễn ra vào lúc 9h sáng ngày mai, mong bạn có mặt đúng giờ.",1
193,ham,Lịch hẹn khám của bạn đã được xác nhận cho thứ Sáu tuần này. Hãy đến sớm 10 phút.,1
194,spam,Đầu tư ngay hôm nay để nhận lãi suất cao gấp đôi chỉ trong 1 tuần!,0
195,ham,Chúc mừng sinh nhật! Hy vọng bạn có một ngày thật tuyệt vời và nhiều niềm vui.,1
196,spam,"Tài khoản ngân hàng của bạn vừa trúng thưởng 100 triệu đồng, hãy click vào link để nhận ngay.",0
197,spam,"Tài khoản ngân hàng của bạn vừa trúng thưởng 100 triệu đồng, hãy click vào link để nhận ngay.",0
198,ham,"Giảng viên đã cập nhật bài giảng tuần này, vui lòng kiểm tra hệ thống học trực tuyến.",1
199,ham,Thông báo: Kỳ thi cuối kỳ sẽ được tổ chức vào tuần sau. Hãy chuẩn bị tốt.,1
200,ham,Email này để thông báo về việc nâng cấp hệ thống vào cuối tuần. Dịch vụ sẽ bị gián đoạn tạm thời.,1
201,spam,Chúc mừng! Bạn là người may mắn nhận được chuyến du lịch miễn phí. Nhấn vào đây để xác nhận.,0
202,spam,"Thuốc giảm cân thần tốc, giảm ngay 5kg chỉ trong 1 tuần mà không cần ăn kiêng.",0
203,ham,"Xin chào, đây là thông báo về cuộc họp nội bộ vào ngày mai tại văn phòng chính.",1
204,ham,Thông báo: Kỳ thi cuối kỳ sẽ được tổ chức vào tuần sau. Hãy chuẩn bị tốt.,1
205,spam,"Thuốc giảm cân thần tốc, giảm ngay 5kg chỉ trong 1 tuần mà không cần ăn kiêng.",0
206,ham,Kết quả xét nghiệm của bạn đã sẵn sàng. Vui lòng đến phòng khám để nhận kết quả.,1
207,spam,Chúc mừng! Bạn là người may mắn nhận được chuyến du lịch miễn phí. Nhấn vào đây để xác nhận.,0
208,spam,"Tài khoản ngân hàng của bạn vừa trúng thưởng 100 triệu đồng, hãy click vào link để nhận ngay.",0
209,spam,Bí quyết làm trắng da chỉ trong 3 ngày! Nhấn vào để biết thêm chi tiết.,0
210,ham,"Báo cáo tài chính quý 3 đã hoàn tất và đính kèm, vui lòng xem và phản hồi.",1
211,ham,"Kỳ nghỉ lễ sắp tới, công ty sẽ đóng cửa từ ngày 29/4 đến ngày 2/5.",1
212,spam,"Bạn vừa trúng một chiếc iPhone 14 Pro Max, hãy nhấn vào đây để nhận phần thưởng.",0
213,spam,"Bạn vừa trúng một chiếc iPhone 14 Pro Max, hãy nhấn vào đây để nhận phần thưởng.",0
214,ham,Lịch hẹn khám của bạn đã được xác nhận cho thứ Sáu tuần này. Hãy đến sớm 10 phút.,1
215,spam,Giảm giá tới 70% khi mua sắm trong hôm nay! Nhanh tay kẻo lỡ cơ hội hiếm có.,0
216,ham,Chúc mừng sinh nhật! Hy vọng bạn có một ngày thật tuyệt vời và nhiều niềm vui.,1
217,ham,Kết quả xét nghiệm của bạn đã sẵn sàng. Vui lòng đến phòng khám để nhận kết quả.,1
218,spam,Đăng ký dịch vụ bảo hiểm ngay hôm nay để nhận nhiều ưu đãi hấp dẫn từ chúng tôi.,0
219,spam,Giảm giá tới 70% khi mua sắm trong hôm nay! Nhanh tay kẻo lỡ cơ hội hiếm có.,0
220,ham,"Kỳ nghỉ lễ sắp tới, công ty sẽ đóng cửa từ ngày 29/4 đến ngày 2/5.",1
221,ham,"Giảng viên đã cập nhật bài giảng tuần này, vui lòng kiểm tra hệ thống học trực tuyến.",1
222,spam,"Nhận ngay gói vay ưu đãi 0% lãi suất trong 6 tháng, click vào đây để đăng ký.",0
223,spam,"Thuốc giảm cân thần tốc, giảm ngay 5kg chỉ trong 1 tuần mà không cần ăn kiêng.",0
224,spam,Giảm giá tới 70% khi mua sắm trong hôm nay! Nhanh tay kẻo lỡ cơ hội hiếm có.,0
225,ham,Chúc mừng sinh nhật! Hy vọng bạn có một ngày thật tuyệt vời và nhiều niềm vui.,1
226,spam,"Nhận ngay gói vay ưu đãi 0% lãi suất trong 6 tháng, click vào đây để đăng ký.",0
227,ham,Kết quả xét nghiệm của bạn đã sẵn sàng. Vui lòng đến phòng khám để nhận kết quả.,1
228,ham,Kết quả xét nghiệm của bạn đã sẵn sàng. Vui lòng đến phòng khám để nhận kết quả.,1
229,spam,Đăng ký dịch vụ bảo hiểm ngay hôm nay để nhận nhiều ưu đãi hấp dẫn từ chúng tôi.,0
230,spam,Bí quyết làm trắng da chỉ trong 3 ngày! Nhấn vào để biết thêm chi tiết.,0
231,spam,"Tài khoản ngân hàng của bạn vừa trúng thưởng 100 triệu đồng, hãy click vào link để nhận ngay.",0
232,spam,Bí quyết làm trắng da chỉ trong 3 ngày! Nhấn vào để biết thêm chi tiết.,0
233,ham,Kết quả xét nghiệm của bạn đã sẵn sàng. Vui lòng đến phòng khám để nhận kết quả.,1
234,ham,Thông báo: Kỳ thi cuối kỳ sẽ được tổ chức vào tuần sau. Hãy chuẩn bị tốt.,1
235,spam,"Nhận ngay gói vay ưu đãi 0% lãi suất trong 6 tháng, click vào đây để đăng ký.",0
236,ham,Kết quả xét nghiệm của bạn đã sẵn sàng. Vui lòng đến phòng khám để nhận kết quả.,1
237,ham,"Cuộc họp với đối tác sẽ diễn ra vào lúc 9h sáng ngày mai, mong bạn có mặt đúng giờ.",1
238,spam,"Tặng bạn thẻ quà tặng trị giá 1 triệu đồng, chỉ cần đăng ký tài khoản tại đây.",0
239,spam,"Bạn vừa trúng một chiếc iPhone 14 Pro Max, hãy nhấn vào đây để nhận phần thưởng.",0
240,ham,Email này để thông báo về việc nâng cấp hệ thống vào cuối tuần. Dịch vụ sẽ bị gián đoạn tạm thời.,1
241,ham,"Cuộc họp với đối tác sẽ diễn ra vào lúc 9h sáng ngày mai, mong bạn có mặt đúng giờ.",1
242,ham,"Kỳ nghỉ lễ sắp tới, công ty sẽ đóng cửa từ ngày 29/4 đến ngày 2/5.",1
